"id","pyoe_max","delta_max","second_delta_max","pyoe_min","delta_min","second_delta_min","pyoe_mean","delta_mean","second_delta_mean","pyoe","delta_first","second_delta_first","gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","specialTeamsPlayType","specialTeamsResult","kickerId","returnerId","kickBlockerId","yardlineSide","yardlineNumber","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","preSnapHomeScore","preSnapVisitorScore","passResult","kickLength","kickReturnYardage","playResult","absoluteYardlineNumber","displayName"
"2020092010--875",3.25211730957031,5.20355296134949,5.65818285942078,-6.53193000793457,-2.94886112213135,-4.57859683036804,0.0839748125043629,-0.0303823743780998,0.00622780682289437,2.83067527770996,5.20355296134949,5.65818285942078,2020092010,875,"(3:00) A.Lee punts 57 yards to WAS 28, Center-A.Brewer. S.Sims to WAS 40 for 12 yards (D.Daniels). FUMBLES (D.Daniels), RECOVERED by ARI-A.Brewer at WAS 40. A.Brewer to WAS 40 for no gain (F.Moreau).",1,4,7,"ARI","Punt","Return",29141,48051,NA,"ARI",15,10800,NA,NA,NA,7,0,NA,57,12,45,95,"Steven Sims"
"2020092011--1138",2.27182314395904,13.5872640609741,13.9217824935913,-7.28486793518067,-5.94209671020508,-13.7976865768433,-1.00662684607506,-0.0859163251188066,0.00719562305344476,1.76501190185546,13.5872640609741,13.9217824935913,2020092011,1138,"K.Fairbairn kicks 65 yards from HOU 35 to BAL 0. D.Duvernay to BAL 21 for 21 yards (K.Crossen).",2,0,0,"HOU","Kickoff","Return",43846,52500,NA,"HOU",35,35100,NA,NA,NA,7,10,NA,65,21,44,45,"Devin Duvernay"
"2020092011--1379",1.88726809978485,18.1630947589874,18.0827112197876,-6.63341247558594,-3.55876541137695,-20.1144478321075,-2.76438201957941,-0.0264021515846252,-0.00207317769527435,-3.95969062805176,18.1630947589874,18.0827112197876,2020092011,1379,"J.Tucker kicks 65 yards from BAL 35 to HOU 0. D.Carter to HOU 17 for 17 yards (C.Board).",2,0,0,"BAL","Kickoff","Return",39470,42794,NA,"BAL",35,19860,NA,NA,NA,7,13,NA,65,17,48,75,"DeAndre Carter"
"2020092011--208",3.18000000000001,7.90705037117004,8.41134977340698,-6.5814471244812,-2.0768358707428,-8.42437100410461,-0.953098099177532,0.204253619367426,0.0905943675474687,-0.104917869567871,7.90705037117004,8.41134977340698,2020092011,208,"(11:04) S.Koch punts 53 yards to HOU 25, Center-M.Cox. D.Carter to HOU 35 for 10 yards (L.Fort).",1,4,2,"BAL","Punt","Return",31018,42794,NA,"BAL",22,39840,NA,NA,NA,0,0,NA,53,10,43,32,"DeAndre Carter"
"2020092011--2117",2.35107220470905,12.9697289466858,12.8174157142639,-2.9258676147461,-3.73342704772949,-15.098961353302,0.111017271465544,-0.153432797741246,-0.00807968990222828,-1.0382740020752,12.9697289466858,12.8174157142639,2020092011,2117,"K.Fairbairn kicks 61 yards from HOU 35 to BAL 4. D.Duvernay to BAL 24 for 20 yards (J.Reid). PENALTY on BAL-A.Levine, Illegal Double-Team Block, 11 yards, enforced at BAL 22.",3,0,0,"HOU","Kickoff","Return",43846,52500,NA,"HOU",35,54000,"IDT","BAL 41",11,10,20,NA,61,18,54,75,"Devin Duvernay"
"2020092011--3348",0.788608856201165,14.2206661701202,13.6022814512253,-7.02031597137452,-3.6921968460083,-14.898866891861,-1.57602993876594,-0.0454955322401864,-0.02137599502291,-0.666818466186527,14.2206661701202,13.6022814512253,2020092011,3348,"K.Fairbairn kicks 54 yards from HOU 35 to BAL 11. D.Duvernay to BAL 27 for 16 yards (T.Adams; B.Scarlett).",4,0,0,"HOU","Kickoff","Return",43846,52500,NA,"HOU",35,29580,NA,NA,NA,16,30,NA,54,16,38,45,"Devin Duvernay"
"2020092011--3835",0.191201763153074,12.56978094019,12.5556690581143,-6.69946754455567,-2.69271802902222,-11.3342062178999,-3.04183146715165,0.0321677464370926,0.00596195639421543,-5.71389282226563,12.56978094019,12.5556690581143,2020092011,3835,"(2:33) B.Anger punts 57 yards to BAL 21, Center-J.Weeks. J.Proche to BAL 29 for 8 yards (M.Thomas).",4,4,13,"HOU","Punt","Return",38600,52609,NA,"HOU",22,9180,NA,NA,NA,16,33,NA,57,8,49,32,"James Proche"
"2020092012--1357",12.2086457443237,14.1030602455139,15.6341075897217,-5.45601058959961,-3.70339202880859,-12.839855670929,3.20214220333099,-0.074059267838796,0.0179402907689412,6.68761192321777,14.1030602455139,15.6341075897217,2020092012,1357,"H.Butker kicks 64 yards from KC 35 to LAC 1. J.Reed pushed ob at LAC 29 for 28 yards (D.Thompson).",2,0,0,"KC","Kickoff","Return",45046,52559,NA,"KC",35,31860,NA,NA,NA,7,6,NA,64,28,36,45,"Joe Reed"
"2020092012--2969",0.545354691147807,25.0451526641846,25.0451526641846,-12.3351526641846,-3.41596221923828,-25.154052734375,-6.10023516292508,0.020866063801018,0.00327330988806647,-12.3351526641846,25.0451526641846,25.0451526641846,2020092012,2969,"H.Butker kicks 69 yards from KC 35 to LAC -4. J.Reed to LAC 16 for 20 yards (D.O'Daniel; M.Kemp).",3,0,0,"KC","Kickoff","Return",45046,52559,NA,"KC",35,11460,NA,NA,NA,17,9,NA,69,20,49,45,"Joe Reed"
"2020092012--3362",11.9258893966675,20.4838668107986,20.3002196550369,-2.66776710510253,-3.44104242324829,-20.3629065752029,5.39633801913262,-0.00286952455838521,0.00726382533709208,4.23395606994629,20.4838668107986,20.3002196550369,2020092012,3362,"H.Butker kicks 63 yards from KC 35 to LAC 2. J.Reed to LAC 31 for 29 yards (D.Thompson). PENALTY on LAC-A.Gilman, Offensive Holding, 10 yards, enforced at LAC 23.",4,0,0,"KC","Kickoff","Return",45046,52559,NA,"KC",35,46080,"OH","LAC 32",10,17,17,NA,63,21,52,75,"Joe Reed"
"2020092012--3816",1.29585845947267,26.13017141819,26.1552137136459,-5.76919155120849,-3.46181774139404,-25.3779932260513,-1.38965274508685,-0.0239753735392061,-0.00101737453512949,-1.48210777282715,26.13017141819,26.1552137136459,2020092012,3816,"T.Long kicks 71 yards from LAC 35 to KC -6. M.Hardman to KC 25 for 31 yards (M.Davis; S.Anderson).",4,0,0,"LAC","Kickoff","Return",42663,47839,NA,"LAC",35,8820,NA,NA,NA,20,17,NA,71,31,40,45,"Mecole Hardman"
"2020092012--39",1.58935600399971,17.1464402675629,17.2898716926575,-3.64724830627442,-2.43834924697876,-17.2064950466156,-0.278107355128637,-0.00708308545025912,0.00544354861432856,-2.17762245178223,17.1464402675629,17.2898716926575,2020092012,39,"H.Butker kicks 60 yards from KC 35 to LAC 5. J.Reed to LAC 21 for 16 yards (N.Keizer).",1,0,0,"KC","Kickoff","Return",45046,52559,NA,"KC",35,54000,NA,NA,NA,0,0,NA,60,16,44,75,"Joe Reed"
"2020092012--4378",7.47619279861449,21.1434614658356,24.6297416687012,-12.867837600708,-14.4584202766418,-17.3189356327057,-1.27594069456443,0.101991732915243,0.0497267490778214,-9.04331176757813,21.1434614658356,24.6297416687012,2020092012,4378,"(7:57) T.Long punts 61 yards to KC 5, Center-C.Mazza. M.Hardman ran ob at KC 21 for 16 yards (S.Anderson).",5,4,1,"LAC","Punt","Return",42663,47839,NA,"LAC",34,28620,NA,NA,NA,20,20,NA,61,16,45,44,"Mecole Hardman"
"2020092012--630",1.29,13.1342854499817,13.6036629676819,-20.6225423431396,-9.10933971405029,-14.7037320137024,-4.96982174896277,0.0143658541716062,0.0181972338603093,-6.46675682067871,7.10933881998062,7.33166974782944,2020092012,630,"(4:59) T.Townsend punts 42 yards to LAC 34, Center-J.Winchester. D.King II to LAC 37 for 3 yards (D.O'Daniel).",1,4,10,"KC","Punt","Return",52791,44964,NA,"KC",24,17940,NA,NA,NA,7,0,NA,42,3,39,86,"Desmond King"
"2020092013--1289",4.06252754211427,22.6454555988312,23.5885751247406,-4.09800155639648,-3.10891342163086,-23.6688606739044,0.551189384407472,-0.00926153130001492,0.0189233859380086,-0.378744735717774,22.6454555988312,23.5885751247406,2020092013,1289,"J.Myers kicks 67 yards from SEA 35 to NE -2. J.Taylor to NE 22 for 24 yards (N.Bellore).",2,0,0,"SEA","Kickoff","Return",41175,53000,NA,"SEA",35,25020,NA,NA,NA,14,14,NA,67,24,43,45,"J.J. Taylor"
"2020092013--142",4.42646253585815,23.1819556951523,23.0393663048744,-3.62098138809205,-2.99924182891846,-22.4901031255722,0.307540069230395,0.00600917021433512,-0.000821264584859212,0.222723922729486,23.1819556951523,23.0393663048744,2020092013,142,"J.Bailey kicks 64 yards from NE 35 to SEA 1. T.Homer to SEA 25 for 24 yards (B.Copeland).",1,0,0,"NE","Kickoff","Return",47946,47987,NA,"NE",35,49140,NA,NA,NA,0,7,NA,64,24,40,45,"Travis Homer"
"2020092013--2471",1.5168668794632,18.7836878299713,19.9903359413147,-5.59793014526367,-2.23732614517212,-19.5389940738678,-2.44427719059444,0.00077362855275472,0.0187950418108986,-4.86004867553711,18.7836878299713,19.9903359413147,2020092013,2471,"J.Myers kicks 66 yards from SEA 35 to NE -1. J.Taylor to NE 16 for 17 yards (C.Barton).",3,0,0,"SEA","Kickoff","Return",41175,53000,NA,"SEA",35,25440,NA,NA,NA,21,17,NA,66,17,49,75,"J.J. Taylor"
"2020092013--2780",4.36903160095215,23.8382172584534,24.0062330961227,-4.84532932281494,-2.51019668579102,-22.5221066474915,-1.00467348555301,0.00731327178630423,-0.000227233196826691,0.759223175048831,23.8382172584534,24.0062330961227,2020092013,2780,"J.Myers kicks 70 yards from SEA 35 to NE -5. J.Taylor to NE 23 for 28 yards (N.Bellore).",3,0,0,"SEA","Kickoff","Return",41175,53000,NA,"SEA",35,7200,NA,NA,NA,28,17,NA,70,28,42,75,"J.J. Taylor"
"2020092013--3120",6.69322278976441,20.2896866798401,20.8872852325439,-14.7536605072021,-19.3476519584656,-39.6373386383057,-0.178642091637566,0.0124144199348631,-0.0346000815431277,0.0881509399414,11.1839508414268,10.6311170607805,2020092013,3120,"(12:21) M.Dickson punts 63 yards to NE 14, Center-T.Ott. D.Byrd pushed ob at NE 26 for 12 yards (N.Bellore). PENALTY on NE-J.Jackson, Offensive Holding, 7 yards, enforced at NE 14.",4,4,12,"SEA","Punt","Return",46218,42899,NA,"SEA",23,44460,"OH","NE 27",7,28,23,NA,63,0,70,33,"Damiere Byrd"
"2020092013--3302",9.13062610626221,7.61557149887085,7.33675527572632,-2.21759105682373,-1.94589424133301,-7.72612237930298,3.65046792973935,-0.0244793530920861,-0.00392698905837368,6.39776573181152,7.61557149887085,7.33675527572632,2020092013,3302,"(9:09) J.Bailey punts 56 yards to SEA 15, Center-J.Cardona. D.Moore to SEA 35 for 20 yards (C.Davis; M.Slater).",4,4,8,"NE","Punt","Return",47946,45039,NA,"NE",29,32940,NA,NA,NA,28,23,NA,56,20,36,81,"David Moore"
"2020092013--3749",7.49214374542236,14.124720454216,14.2774723768234,-3.20251146316529,-5.28946590423584,-14.718280673027,1.59718085677807,-0.0182287500454829,0.00236706183506892,4.51314517974853,14.124720454216,14.2774723768234,2020092013,3749,"J.Bailey kicks 64 yards from NE 35 to SEA 1. T.Homer to SEA 22 for 21 yards (K.Dugger).",4,0,0,"NE","Kickoff","Return",47946,47987,NA,"NE",35,8160,NA,NA,NA,35,30,NA,64,21,43,75,"Travis Homer"
"2020092013--535",10.9787294006348,22.1362264095806,22.2638068078086,-1.70976490020752,-3.76831936836243,-23.079562896397,3.24981817235855,0.00410862326478729,0.00196277535735415,5.9861840057373,22.1362264095806,22.2638068078086,2020092013,535,"J.Myers kicks 67 yards from SEA 35 to NE -2. K.Dugger to NE 28 for 30 yards (N.Bellore; T.Flowers).",1,0,0,"SEA","Kickoff","Return",41175,52445,NA,"SEA",35,19620,NA,NA,NA,7,7,NA,67,30,37,75,"Kyle Dugger"
"2020092013--879",18.2213869476318,27.3699951171875,28.2575967311859,-7.07351160049438,-3.71864891052246,-28.3637886047363,8.83963782571256,0.0865597799420357,0.0214790962636471,15.3163191986084,27.3699951171875,28.2575967311859,2020092013,879,"J.Bailey kicks 66 yards from NE 35 to SEA -1. T.Homer pushed ob at SEA 43 for 44 yards (J.Bailey).",2,0,0,"NE","Kickoff","Return",47946,47987,NA,"NE",35,50340,NA,NA,NA,7,14,NA,66,44,22,75,"Travis Homer"
"2020092100--1356",5.17525146484375,17.1469125747681,19.8909482955933,-8.1280857849121,-4.11615180969238,-17.5429811477661,-0.775548501104674,-0.0799487424346636,0.0527987885025312,4.59094451904298,17.1469125747681,19.8909482955933,2020092100,1356,"D.Carlson kicks 70 yards from LV 35 to NO -5. D.Harris to NO 24 for 29 yards (E.Harris).",2,0,0,"LV","Kickoff","Return",46236,48415,NA,"LV",35,32100,NA,NA,NA,7,10,NA,70,29,41,45,"Deonte Harris"
"2020092100--3621",10.8189241790772,25.3618316054344,25.4461046457291,-12.1992115783691,-7.30880165100098,-25.1157073378563,0.405897979002737,0.134555953053328,-0.0465982476106057,9.57703338623047,25.3618316054344,25.4461046457291,2020092100,3621,"D.Carlson kicks 67 yards from LV 35 to NO -2. D.Harris to NO 33 for 35 yards (E.Harris).",4,0,0,"LV","Kickoff","Return",46236,48415,NA,"LV",35,27780,NA,NA,NA,31,17,NA,67,35,32,45,"Deonte Harris"
"2020092100--3862",8.30199451446533,19.8642482757568,36.4539890289307,-26.8808554077148,-20.5424671173096,-20.1166639924049,-5.42236470286052,0.146964090069135,0.034248544772466,-4.07703720092774,19.1896467804909,18.8335382342339,2020092100,3862,"W.Lutz kicks 63 yards from NO 35 to LV 2. H.Ruggs ran ob at LV 18 for 16 yards (P.Williams).",4,0,0,"NO","Kickoff","Return",43689,52420,NA,"NO",35,16380,NA,NA,NA,31,24,NA,63,16,47,75,"Henry Ruggs"
"2020092100--782",9.50844043731689,23.018705368042,23.2087764590979,-1.48867662429809,-8.62476921081543,-24.0224132537842,4.38647938517273,0.0184319195200185,0.0103482982662858,5.281294631958,23.018705368042,23.2087764590979,2020092100,782,"W.Lutz kicks 67 yards from NO 35 to LV -2. J.Richard to LV 28 for 30 yards (J.Hardee).",1,0,0,"NO","Kickoff","Return",43689,44045,NA,"NO",35,13860,NA,NA,NA,0,10,NA,67,30,37,45,"Jalen Richard"
"2020092400--1883",4.880478515625,4.81112575531006,6.78352451324463,-3.13506425857544,-2.30144745111465,-4.455810546875,0.630664167507572,-0.0861975733114749,0.0480002500877088,1.08087661743164,4.81112575531006,6.78352451324463,2020092400,1883,"(:09) L.Cooke punts 63 yards to MIA 8, Center-R.Matiscik. J.Grant pushed ob at MIA 21 for 13 yards (D.Allen). Penalty on MIA-K.Frazier, Offensive Holding, declined.",2,4,4,"JAX","Punt","Return",46316,43475,NA,"JAX",29,540,"OH","MIA 35",0,7,21,NA,63,13,50,81,"Jakeem Grant"
"2020092400--2070",8.07174829483032,2.56963682174683,7.02728366851807,-3.97891116142273,-3.27863693237305,-3.81699752807617,2.50064855711327,-0.0411911209424337,0.189825710323122,5.58857166290283,2.56963682174683,7.02728366851807,2020092400,2070,"(12:30) L.Cooke punts 49 yards to MIA 9, Center-R.Matiscik. J.Grant to MIA 24 for 15 yards (D.Ogunbowale).",3,4,5,"JAX","Punt","Return",46316,43475,NA,"JAX",42,45000,NA,NA,NA,7,21,NA,49,15,34,68,"Jakeem Grant"
"2020092400--3005",3.34622794151306,7.57105600833893,7.94239926338196,-3.38226947784424,-3.20645666122437,-8.24299013614655,0.191652327724126,0.017573753128881,0.0204754160798114,-1.40790237426758,7.57105600833893,7.94239926338196,2020092400,3005,"(12:25) M.Haack punts 37 yards to JAX 41, Center-B.Ferguson. D.Westbrook to JAX 49 for 8 yards (K.Frazier).",4,4,11,"MIA","Punt","Return",45296,44923,NA,"MIA",22,44700,NA,NA,NA,7,28,NA,37,8,29,88,"Dede Westbrook"
"2020092400--3313",0.218057937622078,12.1603990793228,12.4355100393295,-5.46650615692138,-3.95129013061523,-12.0813680887222,-2.41696675401108,0.000653989759145999,0.0040924537415598,-3.02907188415527,12.1603990793228,12.4355100393295,2020092400,3313,"L.Cooke kicks 51 yards from JAX 35 to MIA 14. J.Grant pushed ob at MIA 26 for 12 yards (S.Jones).",4,0,0,"JAX","Kickoff","Return",46316,43475,NA,"JAX",35,32580,NA,NA,NA,13,28,NA,51,12,39,45,"Jakeem Grant"
"2020092400--40",-0.184281605482099,21.8252903223038,21.4184069633484,-7.4094970703125,-3.1483211517334,-19.8755546808243,-3.84120156648912,-0.0166386020810981,-0.00552595602838617,-5.04976142883301,21.8252903223038,21.4184069633484,2020092400,40,"L.Cooke kicks 68 yards from JAX 35 to MIA -3. J.Grant to MIA 16 for 19 yards (D.Ogunbowale).",1,0,0,"JAX","Kickoff","Return",46316,43475,NA,"JAX",35,54000,NA,NA,NA,0,0,NA,68,19,49,45,"Jakeem Grant"
"2020092700--1341",2.11611440658569,5.04640537500381,5.04877144098282,-2.26491012573242,-2.6014552116394,-4.10061126947403,0.329187546265431,0.0230223444791941,0.00758693157098232,1.90521102905274,5.04640537500381,5.04877144098282,2020092700,1341,"(6:06) P.O'Donnell punts 54 yards to ATL 27, Center-P.Scales. B.Powell pushed ob at ATL 38 for 11 yards (C.Patterson).",2,4,16,"CHI","Punt","Return",41420,46830,NA,"CHI",19,21960,NA,NA,NA,9,3,NA,54,11,43,91,"Brandon Powell"
"2020092700--1604",3.02506973266601,24.662295460701,25.1418243646622,-5.48610307693481,-4.54386806488037,-26.4302703142166,0.0402918677330014,0.0080613374710083,0.0166713386774063,-2.46644309997559,24.662295460701,25.1418243646622,2020092700,1604,"S.Hofrichter kicks 65 yards from ATL 35 to CHI 0. C.Patterson to CHI 25 for 25 yards (J.Hawkins).",2,0,0,"ATL","Kickoff","Return",52636,39975,NA,"ATL",35,16620,NA,NA,NA,16,3,NA,65,25,40,45,"Cordarrelle Patterson"
"2020092700--1843",-0.913625826835634,21.1637125015259,21.4259631633759,-11.5387309265137,-2.67934226989746,-23.2518167495728,-5.85827358484268,-0.0337464446606843,-0.00471475849980893,-11.5387309265137,21.1637125015259,21.4259631633759,2020092700,1843,"C.Santos kicks 65 yards from CHI 35 to ATL 0. B.Powell to ATL 14 for 14 yards (S.McManis).",2,0,0,"CHI","Kickoff","Return",41991,46830,NA,"CHI",35,6600,NA,NA,NA,16,10,NA,65,14,51,75,"Brandon Powell"
"2020092700--2504",15.4092052459717,25.7237815856934,25.7237815856934,-13.4819068908691,-3.60968589782715,-25.7689895629883,4.52726167219657,0.249664942423503,0.0210815359044958,12.2862184143066,25.7237815856934,25.7237815856934,2020092700,2504,"S.Hofrichter kicks 67 yards from ATL 35 to CHI -2. C.Patterson to CHI 38 for 40 yards (S.Neasman).",3,0,0,"ATL","Kickoff","Return",52636,39975,NA,"ATL",35,45240,NA,NA,NA,23,10,NA,67,40,27,75,"Cordarrelle Patterson"
"2020092700--3130",6.33555734634399,6.35966056585312,6.36648458242416,-2.32830256462097,-1.9395740032196,-7.21165460348129,2.23192145950454,-0.0167501407010215,-0.0480889056410108,3.91922216415405,6.35966056585312,6.36648458242416,2020092700,3130,"(2:10) P.O'Donnell punts 64 yards to ATL 24, Center-P.Scales. B.Powell to ATL 38 for 14 yards (D.Bush). PENALTY on CHI-J.Woods, Offensive Holding, 10 yards, enforced at ATL 38.",3,4,8,"CHI","Punt","Return",41420,46830,NA,"CHI",12,7800,"OH","CHI 55",-10,26,10,NA,64,14,40,22,"Brandon Powell"
"2020092700--4100",-0.047990341186523,19.36339199543,19.7916188240051,-8.17392967224121,-3.73020458221436,-19.8186742067337,-2.96760241105006,0.120242187610039,0.00389358172049889,-8.17392967224121,19.36339199543,19.7916188240051,2020092700,4100,"C.Santos kicks 62 yards from CHI 35 to ATL 3. B.Powell pushed ob at ATL 15 for 12 yards (J.Iyiegbuniwe).",4,0,0,"CHI","Kickoff","Return",41991,46830,NA,"CHI",35,22800,NA,NA,NA,26,16,NA,62,12,50,75,"Brandon Powell"
"2020092700--42",3.28801773071289,23.7637218236923,24.6583249568939,-5.80234405517578,-4.46310138702393,-25.5336669683456,-0.906409903995017,-0.0013870353048498,0.0418420054695823,0.214138717651366,23.7637218236923,24.6583249568939,2020092700,42,"S.Hofrichter kicks 66 yards from ATL 35 to CHI -1. C.Patterson pushed ob at CHI 25 for 26 yards (K.Neal).",1,0,0,"ATL","Kickoff","Return",52636,39975,NA,"ATL",35,54000,NA,NA,NA,0,0,NA,66,26,40,75,"Cordarrelle Patterson"
"2020092700--4452",2.10719123840332,8.58514580130577,8.50811526179314,-5.63704856872559,-2.80773401260376,-8.78862175345421,-1.73731383800507,0.0366340386867523,-0.0481869077682495,-0.193690948486335,8.58514580130577,8.50811526179314,2020092700,4452,"(4:10) S.Hofrichter punts 45 yards to CHI 35, Center-J.Harris. A.Miller to CHI 41 for 6 yards (J.Tuioti-Mariner). PENALTY on ATL-K.Smith, Unnecessary Roughness, 15 yards, enforced at CHI 41.",4,4,15,"ATL","Punt","Return",52636,46120,NA,"ATL",20,15000,"UNR","ATL 40",-15,26,23,NA,45,6,24,30,"Anthony Miller"
"2020092700--944",1.32511603116989,7.04551815986633,7.93590354919434,-7.28161666870118,-7.22412633895874,-8.59779691696167,-1.59770426963315,-0.00785281802668716,-0.00833288106051358,-0.409238204956054,7.04551815986633,6.93696618080139,2020092700,944,"(15:00) P.O'Donnell punts 49 yards to ATL 29, Center-P.Scales. B.Powell to ATL 36 for 7 yards (S.McManis).",2,4,7,"CHI","Punt","Return",41420,46830,NA,"CHI",22,54000,NA,NA,NA,6,3,NA,49,7,42,88,"Brandon Powell"
"2020092701--2521",10.028465423584,24.2019551843405,24.3233953714371,-6.01072647094727,-4.94412994384766,-24.1574586480856,1.9916884932226,0.108314491960467,0.00757858248389497,10.028465423584,24.2019551843405,24.3233953714371,2020092701,2521,"S.Sloman kicks 70 yards from LA 35 to BUF -5. A.Roberts pushed ob at BUF 29 for 34 yards (O.Okoronkwo).",3,0,0,"LA","Kickoff","Return",52656,35527,NA,"LA",35,17220,NA,NA,NA,28,10,NA,70,34,36,75,"Andre Roberts"
"2020092701--4005",0.996018934249879,13.9616470336914,14.4923911094666,-4.73866226196289,-2.62080097198486,-14.1224231719971,-1.45895077374152,-0.115130201407841,0.017371022275516,-4.25935470581054,13.9616470336914,14.4923911094666,2020092701,4005,"T.Bass kicks 55 yards from BUF 35 to LA 10. R.Calais to LA 25 for 15 yards (D.Lacey; T.Matakevich).",4,0,0,"BUF","Kickoff","Return",52596,52653,NA,"BUF",35,900,NA,NA,NA,35,32,NA,55,15,40,75,"Raymond Calais"
"2020092701--41",24.6206712341309,18.8648700714111,18.4503974914551,-3.23118776321412,-17.0915641784668,-32.7482471466064,10.4682159828536,-0.060430987726284,-0.00880874787704854,14.3306105804443,18.8648700714111,18.4503974914551,2020092701,41,"S.Sloman kicks 62 yards from LA 35 to BUF 3. A.Roberts to BUF 42 for 39 yards (N.Webster; T.Reeder).",1,0,0,"LA","Kickoff","Return",52656,35527,NA,"LA",35,54000,NA,NA,NA,0,0,NA,62,39,23,75,"Andre Roberts"
"2020092702--1692",2.47997459411621,9.31430192291737,9.16022207587957,-4.80705686569213,-2.8084511756897,-9.60665746033192,-1.7032454926627,0.0757822432688304,0.0178340726665088,0.381406478881843,9.31430192291737,9.16022207587957,2020092702,1692,"(4:38) T.Way punts 55 yards to CLE 15, Center-N.Sundberg. J.Natson to CLE 26 for 11 yards (S.Hamilton).",2,4,5,"WAS","Punt","Return",40600,45150,NA,"WAS",30,16680,NA,NA,NA,10,7,NA,55,11,44,40,"JoJo Natson"
